id,idade,renda,nota,cidade_Belo Horizonte,cidade_Desconhecido,cidade_Rio de Janeiro,cidade_São Paulo,cidade_Vitória,categoria_A,categoria_B,feedback_Bom,feedback_Desconhecido,feedback_Regular,feedback_Ruim
85,1.1059260012182883,0.7056417422931586,-0.058916427433438785,False,False,True,False,False,False,True,False,False,True,False
86,-0.4945457805737352,0.3703991130742647,-1.6327582752488674,False,False,True,False,False,False,True,False,False,False,True
87,-0.8638854225257406,-0.37737404643600525,1.1043579818214435,True,False,False,False,False,False,True,False,False,True,False
88,1.352152429186292,-0.32404311447196466,0.38586496434048667,False,False,False,True,False,True,False,True,False,False,False
89,0.4903599312982793,-0.8651928967296785,-1.461688509181973,False,False,True,False,False,False,True,False,False,False,True
90,1.290595822194291,0.07311344381925336,0.5227207771940023,True,False,False,False,False,True,False,False,False,True,False
91,0.30569011032227655,0.0,1.5833533268087479,False,False,True,False,False,True,False,False,False,True,False
92,0.6134731452822811,0.5455583221127681,1.480711467168611,False,False,False,False,True,False,True,False,False,False,True
93,0.3672467173142775,-0.22022860721400228,-0.26420014671371195,False,False,True,False,False,False,True,False,False,True,False
94,-0.8638854225257406,-1.1197331355632572,-0.4010559595672276,False,False,False,True,False,True,False,False,False,False,True
95,-0.43298917358173433,-0.6228021592523765,-1.3590466495418363,False,False,False,False,True,False,True,False,False,False,True
96,0.4288033243062784,1.4122568581087667,1.4122835607418536,True,False,False,False,False,False,True,False,False,True,False
97,-0.3714325665897334,-1.4645497823331146,-1.5301164156087308,False,False,True,False,False,False,True,False,False,True,False
98,1.2290392152022902,-0.5520684405766145,1.6517812332355055,False,False,True,False,False,False,True,False,False,True,False
99,-0.18676274561373069,0.43542934831737634,-0.1273443338601966,False,False,False,False,True,False,True,False,False,False,True
100,-0.8638854225257406,1.0605907691642804,-0.5379117724207432,False,False,False,False,True,False,True,True,False,False,False
101,0.9212561802422856,0.9849691856502859,-0.606339678847501,False,False,False,False,True,False,True,False,False,False,True
102,0.9828127872342866,0.9484037470159484,-1.5301164156087308,False,False,False,True,False,True,False,False,False,True,False
103,-1.4178948854537488,0.05197752110369046,1.1043579818214435,True,False,False,False,False,True,False,False,False,True,False
104,-0.7407722085417389,-0.1254063680436017,-1.495902462395352,False,False,False,False,True,False,True,False,False,False,True
105,-0.06364953162972888,0.527950899911408,1.4122835607418536,False,False,True,False,False,False,True,False,False,False,True
106,-0.06364953162972888,0.9040095392208537,0.5911486836207601,False,False,False,False,True,False,True,True,False,False,False
107,0.675029752274282,-0.5081682813207905,0.31743705791372884,True,False,False,False,False,False,True,True,False,False,False
108,-1.6641213134217525,0.7472002868746856,0.2490091514869713,False,False,False,False,True,False,True,False,False,False,True
109,-0.6176589945577371,0.18105866460378425,0.6595765900475177,True,False,False,False,False,False,True,True,False,False,False
110,-0.06364953162972888,-0.6916181510538079,1.3780696075284742,False,False,False,False,True,True,False,False,False,True,False
111,-0.0020929246377279645,-1.2185165331402399,-1.5301164156087308,False,False,False,False,True,False,True,False,False,True,False
112,-1.6025647064297515,-1.24626218217114,0.7280044964742755,True,False,False,False,False,False,True,False,False,False,True
113,1.4752656431702937,1.5524029348700505,0.8648603093277911,False,False,False,True,False,True,False,False,False,True,False
114,1.5368222501622948,0.3261890772198448,0.6595765900475177,False,False,False,False,True,False,True,False,False,False,True
115,-0.43298917358173433,0.16889454642681934,0.933288215754549,False,False,False,False,True,False,True,True,False,False,False
116,-0.6792156015497379,-1.488778624306363,0.7280044964742755,False,False,False,True,False,False,True,False,False,True,False
117,1.4752656431702937,1.5070586337302032,-1.6327582752488674,True,False,False,False,False,False,True,False,False,False,True
118,-1.1101118504937444,-0.7556252088487249,0.1463672918468344,False,False,True,False,False,True,False,True,False,False,False
119,-0.12520613862172977,0.49470055620922104,-1.393260602755215,True,False,False,False,False,False,True,True,False,False,False
120,0.12102028934627385,-0.7367373531550523,-0.29841409992709106,False,False,False,True,False,False,True,True,False,False,False
121,0.4903599312982793,-0.9072133328449621,0.7280044964742755,True,False,False,False,False,False,True,True,False,False,False
122,-0.18676274561373069,1.2809276475867826,0.009511478993319042,True,False,False,False,False,True,False,True,False,False,False
123,0.9212561802422856,1.0276970758868926,1.3438556543150955,False,False,False,True,False,False,True,False,False,False,True
124,-0.3714325665897334,-0.8289987253408289,-0.6405536320608799,True,False,False,False,False,True,False,False,False,False,True
125,-0.6792156015497379,0.10227400109279962,-0.6405536320608799,False,False,True,False,False,True,False,False,False,True,False
126,-1.294781671469747,0.6208963393054061,0.2490091514869713,False,False,False,True,False,False,True,True,False,False,False
127,0.7981429662582838,0.18860679080732293,0.933288215754549,False,False,False,False,True,False,True,False,False,False,True
128,4.306869564802336,-1.8140847388212182,-1.8722559477425196,True,False,False,False,False,True,False,False,False,True,False
129,0.4903599312982793,1.5915438573097005,-0.5036978192073642,False,False,False,False,True,False,True,True,False,False,False
130,-1.5410080994377506,-1.6221424962681856,1.2069998414615797,False,False,True,False,False,False,True,False,False,True,False
131,-0.8023288155337398,-0.8525435001058556,-0.29841409992709106,False,False,False,False,True,True,False,False,False,True,False
132,-0.3098759595977325,-1.2253192014886651,-0.606339678847501,True,False,False,False,False,True,False,True,False,False,False
133,-1.6025647064297515,-0.3256305011987352,1.1385719350348222,False,False,False,True,False,True,False,False,False,True,False
134,0.4288033243062784,0.2853642970368801,0.4542928707672445,False,False,True,False,False,True,False,True,False,False,False
135,-0.7407722085417389,0.7862388915695167,0.043725432206697806,False,False,False,False,True,True,False,True,False,False,False
136,1.6599354641462964,0.7179257183997694,0.5569347304073811,False,False,False,True,False,True,False,True,False,False,False
137,0.675029752274282,0.4356661408125298,0.1463672918468344,False,False,True,False,False,True,False,False,False,False,True
138,1.290595822194291,-0.007624026935713941,0.5227207771940023,True,False,False,False,False,False,True,False,False,False,True
139,-1.0485552435017433,0.302042089442452,0.7964324029010333,False,False,False,False,True,True,False,False,False,True,False
140,0.4288033243062784,-0.699674942617306,1.1043579818214435,False,False,True,False,False,True,False,True,False,False,False
141,0.675029752274282,0.17091459104596923,-1.6669722284622464,False,False,False,False,True,True,False,False,False,True,False
142,-1.294781671469747,-0.4382151008697942,0.18058124506021347,False,False,False,False,True,True,False,True,False,False,False
143,-0.06364953162972888,-1.4307030723468372,-1.0169071174080475,True,False,False,False,False,True,False,True,False,False,False
144,-0.9254420295177416,0.0,0.5911486836207601,False,False,False,False,True,False,True,False,False,False,True
145,0.24413350333027567,-0.3647509600894214,-0.5036978192073642,False,False,False,False,True,False,True,False,False,True,False
146,-0.8023288155337398,1.4202171786557205,1.1043579818214435,False,False,False,False,True,False,True,True,False,False,False
147,-0.06364953162972888,1.6980069324764182,-0.6405536320608799,False,False,True,False,False,False,True,False,False,True,False
148,-1.4178948854537488,1.2665680829424053,0.7622184496876545,False,False,False,False,True,False,True,False,False,False,True
149,0.30569011032227655,-0.8992763992111097,-0.9484792109812898,False,False,True,False,False,False,True,False,False,False,True
150,-0.9254420295177416,0.2516082113388711,1.1385719350348222,False,False,False,False,True,False,True,False,False,True,False
151,0.7981429662582838,1.2865755871008167,0.8648603093277911,False,False,False,False,True,False,True,True,False,False,False
152,-1.4794514924457498,-0.4525863589707218,-0.3326280531404698,False,False,False,False,True,False,True,False,False,True,False
153,3.8144167088663283,-1.902633438552117,-1.9748978073826562,False,False,True,False,False,False,True,False,False,True,False
154,-0.8023288155337398,-1.0535978686760956,0.38586496434048667,False,False,False,True,False,False,True,True,False,False,False
155,-1.4794514924457498,0.6748879515645667,0.9675021689679277,False,False,False,False,True,True,False,False,False,True,False
156,-1.1716684574857452,-1.2685236000797167,0.3516510111271079,False,False,False,False,True,True,False,False,True,False,False
157,0.30569011032227655,-0.20502419033383038,-1.187976883474942,True,False,False,False,False,False,True,True,False,False,False
158,-0.8638854225257406,-1.1554507985976619,0.7280044964742755,False,False,False,True,False,False,True,True,False,False,False
159,-1.0485552435017433,1.069863680209061,-1.3248326963284576,False,False,True,False,False,True,False,True,False,False,False
160,-0.43298917358173433,-1.4300511621441303,-1.153762930261563,False,False,False,False,True,False,True,False,False,True,False
161,-0.9869986365097425,0.7751096442972971,-1.2906187431150786,False,False,False,False,True,True,False,False,False,True,False
162,-0.8638854225257406,-1.0358004278057849,-1.1195489770481843,True,False,False,False,False,True,False,True,False,False,False
163,1.5368222501622948,0.0402285206342788,0.48850682398062323,True,False,False,False,False,False,True,False,False,True,False
164,-1.1101118504937444,0.9336816852184973,0.009511478993319042,False,False,True,False,False,False,True,False,False,True,False
165,1.1059260012182883,-1.6717841426904503,-1.393260602755215,True,False,False,False,False,False,True,False,False,False,True
166,-0.12520613862172977,-0.8496055191474682,-1.7354001348890042,True,False,False,False,False,False,True,True,False,False,False
167,0.7365863592662829,-0.5891454679350493,-0.606339678847501,True,False,False,False,False,True,False,False,False,False,True
168,-0.18676274561373069,-0.9220932563058494,0.28322310470035006,True,False,False,False,False,False,True,False,False,False,True
169,-0.18676274561373069,-1.6724418996214325,1.480711467168611,False,False,False,False,True,True,False,True,False,False,False
170,0.5519165382902802,-0.6910480950469566,0.5911486836207601,False,False,False,False,True,False,True,True,False,False,False
171,-0.06364953162972888,1.2913640575583671,-0.29841409992709106,False,False,False,False,True,True,False,False,False,False,True
172,0.24413350333027567,-0.7744926009934334,-0.572125725634122,False,False,False,False,True,False,True,False,False,False,True
173,-1.233225064477746,-0.8749627796778681,-0.43526991278060656,False,False,True,False,False,True,False,False,False,False,True
174,-0.43298917358173433,1.1093904867148878,0.1463672918468344,True,False,False,False,False,False,True,False,False,False,True
175,-1.356338278461748,-1.4406425104150133,0.625362636834139,False,False,False,True,False,True,False,False,True,False,False
176,0.8596995732502848,1.6475525908238733,0.6595765900475177,False,False,True,False,False,True,False,False,False,True,False
177,-0.8023288155337398,-1.6881666753181144,-1.2906187431150786,True,False,False,False,False,False,True,False,False,False,True
178,-0.8023288155337398,0.0024703494317601946,0.3516510111271079,True,False,False,False,False,False,True,True,False,False,False
179,0.3672467173142775,-1.0169301122969385,1.1043579818214435,False,False,False,True,False,True,False,False,False,False,True
180,0.7365863592662829,-0.22247667423589285,1.5491393735953685,True,False,False,False,False,True,False,False,False,False,True
181,-1.294781671469747,1.125609310950841,-0.024702474220060024,False,False,False,True,False,True,False,False,False,False,True
182,-1.233225064477746,-0.029999456045661108,0.5569347304073811,True,False,False,False,False,True,False,False,False,False,True
183,-0.06364953162972888,0.9948179994301936,0.89907426254117,False,False,False,False,True,True,False,False,False,False,True
184,1.1674826082102894,-0.30149520687789316,0.5227207771940023,False,False,False,False,True,False,True,False,False,True,False
185,1.0443693942262875,-0.9620497973399176,-0.572125725634122,True,False,False,False,False,False,True,False,False,True,False
186,0.6134731452822811,0.8819732203508792,0.7280044964742755,False,False,False,True,False,True,False,True,False,False,False
187,-0.06364953162972888,1.5712732503788964,0.4542928707672445,False,False,False,False,True,True,False,True,False,False,False
188,-1.294781671469747,-0.193447668348543,0.07793938542007688,False,False,False,False,True,True,False,True,False,False,False
189,-0.06364953162972888,0.11430656788356815,-0.058916427433438785,False,False,False,False,True,True,False,True,False,False,False
190,-1.4794514924457498,1.4959206163655703,-1.495902462395352,False,False,False,True,False,True,False,False,False,False,True
191,0.7981429662582838,-0.2546424498429935,0.5569347304073811,True,False,False,False,False,False,True,False,False,False,True
192,-0.6176589945577371,-0.15861286128372326,-1.187976883474942,True,False,False,False,False,True,False,True,False,False,False
193,0.9828127872342866,-0.6972251634699144,0.18058124506021347,False,False,False,True,False,True,False,False,False,False,True
194,-1.0485552435017433,0.4606550574615802,-0.6405536320608799,True,False,False,False,False,False,True,False,False,False,True
195,-1.4178948854537488,0.5467247444037104,1.5149254203819897,False,False,False,False,True,False,True,False,False,True,False
196,0.5519165382902802,-1.5828378654368243,0.07793938542007688,False,False,True,False,False,False,True,True,False,False,False
197,-1.6641213134217525,0.2926142400983734,0.009511478993319042,False,False,False,True,False,False,True,False,False,True,False
198,0.7365863592662829,-1.631874375482585,-0.22998619350033322,True,False,False,False,False,True,False,False,False,True,False
199,-0.43298917358173433,1.6575709597237676,0.38586496434048667,False,False,False,True,False,False,True,False,False,False,True
200,-0.6792156015497379,-0.6914310557489953,0.5911486836207601,False,False,False,True,False,False,True,False,False,True,False
201,-0.06364953162972888,-1.159236555155982,-1.3590466495418363,True,False,False,False,False,True,False,False,False,True,False
202,1.2290392152022902,-0.6361005427147686,0.043725432206697806,True,False,False,False,False,False,True,False,False,False,True
203,-0.43298917358173433,-1.24909492202057,-0.8458373513411531,False,False,True,False,False,False,True,False,False,True,False
204,0.05946368235427294,-1.7028098062838481,-1.153762930261563,True,False,False,False,False,True,False,False,False,True,False
205,0.12102028934627385,-0.9895674239680771,1.480711467168611,False,False,False,False,True,False,True,False,False,False,True
206,0.9212561802422856,0.18011441798730765,0.5569347304073811,False,False,False,True,False,True,False,False,False,True,False
207,-1.4794514924457498,-1.2801439725270698,-0.9826931641946687,False,False,False,False,True,True,False,False,False,True,False
208,1.5983788571542956,0.000660787030524443,1.0359300753946852,True,False,False,False,False,False,True,True,False,False,False
209,0.675029752274282,0.3222922328242922,0.38586496434048667,False,False,True,False,False,True,False,True,False,False,False
210,0.24413350333027567,1.1910283536242665,-0.26420014671371195,False,False,True,False,False,False,True,False,False,False,True
211,0.7365863592662829,-1.3618081497136878,-1.0511210706214265,True,False,False,False,False,True,False,False,False,True,False
212,-1.4178948854537488,0.48224410161848597,1.2754277478883378,True,False,False,False,False,True,False,True,False,False,False
213,1.352152429186292,-0.08463713177925321,1.4464975139552323,True,False,False,False,False,False,True,False,False,False,True
214,-0.3714325665897334,0.18336812227256652,1.480711467168611,True,False,False,False,False,False,True,False,False,True,False
215,-0.5561023875657362,-0.045803162574061335,-0.6747675852742586,False,False,True,False,False,False,True,False,False,False,True
216,0.7365863592662829,-0.5314967271396276,-1.4274745559685942,False,False,True,False,False,False,True,True,False,False,False
217,0.18257689633827476,-0.18546103752434948,1.5833533268087479,False,False,False,True,False,True,False,False,False,True,False
218,-0.7407722085417389,-0.6798662272202585,-0.1273443338601966,False,False,False,True,False,True,False,True,False,False,False
219,-0.4945457805737352,0.2613371671891332,-0.7431954917010165,False,False,False,True,False,True,False,False,False,True,False
220,-0.5561023875657362,-1.0222506350275506,-1.495902462395352,False,False,False,True,False,True,False,False,False,True,False
221,0.9212561802422856,0.290684819767492,0.5911486836207601,False,False,True,False,False,True,False,True,False,False,False
222,1.4752656431702937,-0.8609569420941529,0.3516510111271079,False,False,False,False,True,False,True,False,False,False,True
223,-0.4945457805737352,-1.2671642357556867,1.0359300753946852,False,False,True,False,False,True,False,False,False,False,True
224,-0.06364953162972888,0.22964497657233948,1.0359300753946852,True,False,False,False,False,False,True,False,False,True,False
225,0.9828127872342866,0.32936092730924815,-0.024702474220060024,False,False,True,False,False,True,False,False,False,True,False
226,0.7365863592662829,1.5548000934629633,-0.880051304554532,False,False,False,True,False,False,True,True,False,False,False
227,-0.2483193526057316,-0.4611956663562449,0.5227207771940023,True,False,False,False,False,False,True,True,False,False,False
228,0.8596995732502848,-1.304109711727925,-1.461688509181973,False,False,True,False,False,True,False,True,False,False,False
229,-0.5561023875657362,0.6320431267624517,0.21479519827359222,False,False,True,False,False,False,True,True,False,False,False
230,1.6599354641462964,-1.4815023709676305,-1.2564047899016997,True,False,False,False,False,False,True,False,False,True,False
231,0.3672467173142775,-0.7349657944876069,0.48850682398062323,False,False,True,False,False,False,True,True,False,False,False
232,-0.2483193526057316,-1.4504094699990653,-1.6669722284622464,True,False,False,False,False,True,False,False,False,False,True
233,1.290595822194291,1.1699713617404215,-0.29841409992709106,False,False,False,True,False,False,True,False,False,True,False
234,-0.3098759595977325,0.7783808887673819,-0.29841409992709106,True,False,False,False,False,False,True,True,False,False,False
235,0.30569011032227655,-0.3859424267236008,-0.43526991278060656,True,False,False,False,False,False,True,False,False,True,False
236,0.3672467173142775,-0.6171776066514439,-1.495902462395352,False,False,False,True,False,False,True,False,False,True,False
237,0.675029752274282,-1.5876380293509258,1.0017161221813065,False,False,False,True,False,True,False,False,False,True,False
238,0.30569011032227655,0.488596571889706,-0.3326280531404698,True,False,False,False,False,True,False,True,False,False,False
239,0.4903599312982793,0.674648235705275,0.7964324029010333,False,False,False,True,False,True,False,False,False,False,True
240,-0.8638854225257406,-0.6750748333985701,1.6175672800221266,False,False,False,False,True,True,False,True,False,False,False
241,0.6134731452822811,-0.6505039578212111,-0.9826931641946687,True,False,False,False,False,True,False,True,False,False,False
242,1.2290392152022902,-1.393561730977373,0.8306463561144121,False,False,False,False,True,False,True,False,False,True,False
243,-0.3714325665897334,0.803244100758511,0.8306463561144121,False,False,False,True,False,False,True,False,False,True,False
244,0.9828127872342866,-0.7506730299994628,1.1385719350348222,False,False,True,False,False,True,False,False,False,True,False
245,-1.6025647064297515,-0.29556662440663994,1.172785888248201,False,False,False,False,True,False,True,False,False,False,True
246,1.6599354641462964,-0.4389868690021468,-1.3590466495418363,True,False,False,False,False,False,True,True,False,False,False
247,-0.7407722085417389,1.6189094690027,-1.2221908366883207,False,False,True,False,False,False,True,False,False,True,False
248,-0.43298917358173433,1.4542392904902597,0.38586496434048667,True,False,False,False,False,True,False,False,False,False,True
249,1.5368222501622948,-0.6036248905090718,-0.9484792109812898,False,False,False,True,False,True,False,True,False,False,False
250,0.24413350333027567,-1.0984861250104616,-1.3248326963284576,False,False,False,False,True,True,False,False,False,False,True
251,0.8596995732502848,0.3924558954932029,1.241213794674959,False,False,False,True,False,True,False,False,False,False,True
252,-1.5410080994377506,0.7840492918303803,1.5833533268087479,False,False,False,True,False,True,False,True,False,False,False
253,0.8596995732502848,1.256745579439737,0.07793938542007688,False,False,False,False,True,False,True,False,False,True,False
254,-1.1101118504937444,-0.5723390475074186,0.009511478993319042,False,False,False,True,False,True,False,False,False,True,False
255,0.8596995732502848,1.4626001119240786,0.8648603093277911,False,False,True,False,False,False,True,True,False,False,False
256,0.4903599312982793,-1.1841757746146913,-0.5036978192073642,False,False,True,False,False,False,True,False,False,True,False
257,1.352152429186292,-0.7355270804020452,0.625362636834139,True,False,False,False,False,True,False,True,False,False,False
258,1.4752656431702937,1.1883213184327575,-0.7774094449143953,False,False,True,False,False,False,True,False,False,True,False
259,-0.3714325665897334,-0.8999487729627804,0.21479519827359222,False,False,True,False,False,True,False,False,False,False,True
260,1.6599354641462964,0.694755134244368,-1.393260602755215,False,False,True,False,False,True,False,False,False,False,True
261,0.3672467173142775,0.9794118704245203,1.480711467168611,False,False,True,False,False,True,False,True,False,False,False
262,-0.4945457805737352,-0.6695613686348699,-1.2564047899016997,False,False,False,False,True,False,True,False,False,True,False
263,0.675029752274282,-0.5369107975226457,1.2754277478883378,False,False,False,True,False,True,False,True,False,False,False
264,0.8596995732502848,1.0110923675847632,1.0701440286080646,False,False,False,False,True,True,False,False,False,True,False
